questionId,sourceQuestionId,currentTopic,correctMasterTopicId,correctMasterTopicName,mappingStatus,mappingReason
"Q-00156","10332","चौहान वंश",43,"चौहान वंश","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 43 (चौहान वंश)."
"Q-00157","10333","चौहान वंश",43,"चौहान वंश","CONFIDENT","Content verified: Core examinable fact tests Chauhan rulers of Shakambhari, Ajmer, Ranthambore, and Jalore."
"Q-00158","10335","चौहान वंश",43,"चौहान वंश","CONFIDENT","Content verified: Core examinable fact tests Chauhan rulers of Shakambhari, Ajmer, Ranthambore, and Jalore."
"Q-00159","10347","चौहान वंश",43,"चौहान वंश","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 43 (चौहान वंश)."
"Q-00160","10365","चौहान वंश",43,"चौहान वंश","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 43 (चौहान वंश)."
"Q-00161","10381","चौहान वंश",43,"चौहान वंश","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 43 (चौहान वंश)."
"Q-00162","10386","चौहान वंश",43,"चौहान वंश","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 43 (चौहान वंश)."
"Q-00163","10753","चौहान वंश",43,"चौहान वंश","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 43 (चौहान वंश)."
"Q-00164","10756","चौहान वंश",43,"चौहान वंश","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 43 (चौहान वंश)."
"Q-00165","10760","चौहान वंश",43,"चौहान वंश","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 43 (चौहान वंश)."
"Q-00166","10761","चौहान वंश",43,"चौहान वंश","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 43 (चौहान वंश)."
"Q-00167","9633","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact tests Mewar Guhil/Sisodia rulers, battles, and cultural patronage."
"Q-00168","9634","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact tests Mewar Guhil/Sisodia rulers, battles, and cultural patronage."
"Q-00169","9635","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 41 (मेवाड़ का गुहिल/गुहिलोत वंश)."
"Q-00170","9637","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact tests Mewar Guhil/Sisodia rulers, battles, and cultural patronage."
"Q-00171","9638","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact tests Mewar Guhil/Sisodia rulers, battles, and cultural patronage."
"Q-00172","9644","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact tests Mewar Guhil/Sisodia rulers, battles, and cultural patronage."
"Q-00173","9645","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact tests Mewar Guhil/Sisodia rulers, battles, and cultural patronage."
"Q-00174","9646","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 41 (मेवाड़ का गुहिल/गुहिलोत वंश)."
"Q-00175","9648","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact tests Mewar Guhil/Sisodia rulers, battles, and cultural patronage."
"Q-00176","9649","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 41 (मेवाड़ का गुहिल/गुहिलोत वंश)."
"Q-00177","9650","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact tests Mewar Guhil/Sisodia rulers, battles, and cultural patronage."
"Q-00178","9652","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact tests Mewar Guhil/Sisodia rulers, battles, and cultural patronage."
"Q-00179","9654","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact tests Mewar Guhil/Sisodia rulers, battles, and cultural patronage."
"Q-00180","9655","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact tests Mewar Guhil/Sisodia rulers, battles, and cultural patronage."
"Q-00181","9656","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 41 (मेवाड़ का गुहिल/गुहिलोत वंश)."
"Q-00182","9657","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact tests Mewar Guhil/Sisodia rulers, battles, and cultural patronage."
"Q-00183","9663","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 41 (मेवाड़ का गुहिल/गुहिलोत वंश)."
"Q-00184","9664","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact tests Mewar Guhil/Sisodia rulers, battles, and cultural patronage."
"Q-00185","9667","मेवाड़ का गुहिल_गुहिलोत वंश",8,"राजस्थान की झीलें","CONFIDENT","Content verified: Core examinable fact tests saline or freshwater lakes of Rajasthan."
"Q-00186","9668","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 41 (मेवाड़ का गुहिल/गुहिलोत वंश)."
"Q-00187","9659","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 41 (मेवाड़ का गुहिल/गुहिलोत वंश)."
"Q-00188","9660","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 41 (मेवाड़ का गुहिल/गुहिलोत वंश)."
"Q-00189","9689","मेवाड़ का गुहिल_गुहिलोत वंश",41,"मेवाड़ का गुहिल/गुहिलोत वंश","CONFIDENT","Content verified: Core examinable fact tests Mewar Guhil/Sisodia rulers, battles, and cultural patronage."
